"Year_ID_Location";"Year_ID";"ID";"Year_Location";"Year";"Location";"Island";"in_out";"Least_age";"Least_hatchyear";"filled";"obs";"capt";"gene_new";"Sex";"Own_survival";"N_Recruits";"r2s";"parent_in_pedigree";"present_in_pedigree";"ever_a_parent";"ringed_ad_recorded";"estimated_pop_size";"observed_breeding_popsize"
"7669";"2012_8M72934_hestmannøy";"2012_8M72934";"8M72934";"2012_hestmannøy";2012;"hestmannøy";27;0;3;2009;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"yes";123;156;140
"7670";"2013_8M72934_hestmannøy";"2013_8M72934";"8M72934";"2013_hestmannøy";2013;"hestmannøy";27;0;4;2009;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"yes";92;112;100
"7671";"2010_8M72935_hestmannøy";"2010_8M72935";"8M72935";"2010_hestmannøy";2010;"hestmannøy";27;0;1;2009;"no";NA;"capt";NA;"f";0;0;0;"no";"no";"never";158;214;203
"7672";"2011_8M72945_gjerøy";"2011_8M72945";"8M72945";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";129;144;139
"7673";"2011_8M72947_gjerøy";"2011_8M72947";"8M72947";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"never";129;144;139
"7674";"2012_8M72947_gjerøy";"2012_8M72947";"8M72947";"2012_gjerøy";2012;"gjerøy";26;0;2;2010;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";140;196;164
"7675";"2011_8M72951_gjerøy";"2011_8M72951";"8M72951";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"no";"obs";"capt";NA;"m";1;3;5;"yes";"yes";"yes";129;144;139
"7676";"2012_8M72951_gjerøy";"2012_8M72951";"8M72951";"2012_gjerøy";2012;"gjerøy";26;0;2;2010;"no";"obs";NA;NA;"m";1;2;4;"yes";"yes";"yes";140;196;164
"7677";"2013_8M72951_gjerøy";"2013_8M72951";"8M72951";"2013_gjerøy";2013;"gjerøy";26;0;3;2010;"no";"obs";NA;NA;"m";0;0;0;"yes";"yes";"yes";130;168;142
"7678";"2011_8M72954_gjerøy";"2011_8M72954";"8M72954";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"no";"obs";NA;NA;"m";1;0;2;"no";"yes";"never";129;144;139
"7679";"2012_8M72954_gjerøy";"2012_8M72954";"8M72954";"2012_gjerøy";2012;"gjerøy";26;0;2;2010;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"never";140;196;164
"7680";"2013_8M72954_gjerøy";"2013_8M72954";"8M72954";"2013_gjerøy";2013;"gjerøy";26;0;3;2010;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";130;168;142
"7681";"2011_8M72955_gjerøy";"2011_8M72955";"8M72955";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"no";"obs";"capt";NA;"f";1;0;2;"yes";"yes";"yes";129;144;139
"7682";"2012_8M72955_gjerøy";"2012_8M72955";"8M72955";"2012_gjerøy";2012;"gjerøy";26;0;2;2010;"no";"obs";NA;NA;"f";1;2;4;"yes";"yes";"yes";140;196;164
"7683";"2013_8M72955_gjerøy";"2013_8M72955";"8M72955";"2013_gjerøy";2013;"gjerøy";26;0;3;2010;"no";"obs";"capt";NA;"f";0;0;0;"yes";"yes";"yes";130;168;142
"7684";"2011_8M72956_gjerøy";"2011_8M72956";"8M72956";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"no";"obs";NA;NA;"m";1;1;3;"yes";"yes";"yes";129;144;139
"7685";"2012_8M72956_gjerøy";"2012_8M72956";"8M72956";"2012_gjerøy";2012;"gjerøy";26;0;2;2010;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";140;196;164
"7686";"2013_8M72956_gjerøy";"2013_8M72956";"8M72956";"2013_gjerøy";2013;"gjerøy";26;0;3;2010;"gene_new";NA;NA;"gene_new";"m";0;0;0;"yes";"yes";"yes";130;168;142
"7687";"2011_8M72957_gjerøy";"2011_8M72957";"8M72957";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"no";"obs";NA;NA;"m";1;1;3;"yes";"yes";"yes";129;144;139
"7688";"2012_8M72957_gjerøy";"2012_8M72957";"8M72957";"2012_gjerøy";2012;"gjerøy";26;0;2;2010;"no";"obs";"capt";NA;"m";1;0;2;"yes";"yes";"yes";140;196;164
"7689";"2013_8M72957_gjerøy";"2013_8M72957";"8M72957";"2013_gjerøy";2013;"gjerøy";26;0;3;2010;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"yes";130;168;142
"7690";"2011_8M72960_gjerøy";"2011_8M72960";"8M72960";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"no";"obs";NA;NA;"f";1;1;3;"yes";"yes";"yes";129;144;139
"7691";"2012_8M72960_gjerøy";"2012_8M72960";"8M72960";"2012_gjerøy";2012;"gjerøy";26;0;2;2010;"no";"obs";"capt";NA;"f";1;1;3;"yes";"yes";"yes";140;196;164
"7692";"2013_8M72960_gjerøy";"2013_8M72960";"8M72960";"2013_gjerøy";2013;"gjerøy";26;0;3;2010;"no";"obs";NA;NA;"f";1;0;2;"yes";"yes";"yes";130;168;142
"7693";"2014_8M72960_gjerøy";"2014_8M72960";"8M72960";"2014_gjerøy";2014;"gjerøy";26;0;4;2010;"no";"obs";"capt";NA;"f";1;0;2;"yes";"yes";"yes";60;67;64
"7694";"2015_8M72960_gjerøy";"2015_8M72960";"8M72960";"2015_gjerøy";2015;"gjerøy";26;0;5;2010;"no";"obs";"capt";NA;"f";0;1;1;"yes";"yes";"yes";29;34;31
"7695";"2011_8M72961_gjerøy";"2011_8M72961";"8M72961";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"no";"obs";"capt";NA;"m";1;0;2;"yes";"yes";"yes";129;144;139
"7696";"2012_8M72961_gjerøy";"2012_8M72961";"8M72961";"2012_gjerøy";2012;"gjerøy";26;0;2;2010;"no";"obs";"capt";NA;"m";1;2;4;"yes";"yes";"yes";140;196;164
"7697";"2013_8M72961_gjerøy";"2013_8M72961";"8M72961";"2013_gjerøy";2013;"gjerøy";26;0;3;2010;"no";"obs";"capt";NA;"m";1;0;2;"yes";"yes";"yes";130;168;142
"7698";"2014_8M72961_gjerøy";"2014_8M72961";"8M72961";"2014_gjerøy";2014;"gjerøy";26;0;4;2010;"no";"obs";"capt";NA;"m";1;0;2;"yes";"yes";"yes";60;67;64
"7699";"2015_8M72961_gjerøy";"2015_8M72961";"8M72961";"2015_gjerøy";2015;"gjerøy";26;0;5;2010;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";29;34;31
"7700";"2016_8M72961_gjerøy";"2016_8M72961";"8M72961";"2016_gjerøy";2016;"gjerøy";26;0;6;2010;"no";"obs";"capt";NA;"m";0;2;2;"yes";"yes";"yes";31;38;32
"7701";"2011_8M72965_nesøy";"2011_8M72965";"8M72965";"2011_nesøy";2011;"nesøy";20;0;1;2010;"no";NA;"capt";NA;"m";0;1;1;"yes";"yes";"yes";15;35;28
"7702";"2011_8M72967_nesøy";"2011_8M72967";"8M72967";"2011_nesøy";2011;"nesøy";20;0;1;2010;"no";NA;"capt";NA;"m";0;0;0;"no";"no";"never";15;35;28
"7703";"2011_8M72968_nesøy";"2011_8M72968";"8M72968";"2011_nesøy";2011;"nesøy";20;0;1;2010;"gene_new";NA;NA;"gene_new";"m";0;1;1;"yes";"yes";"yes";15;35;28
"7704";"2011_8M72969_hestmannøy";"2011_8M72969";"8M72969";"2011_hestmannøy";2011;"hestmannøy";27;0;1;2010;"no";"obs";NA;NA;"m";1;0;2;"no";"yes";"yes";226;283;245
"7705";"2012_8M72969_hestmannøy";"2012_8M72969";"8M72969";"2012_hestmannøy";2012;"hestmannøy";27;0;2;2010;"no";"obs";"capt";NA;"m";0;1;1;"yes";"yes";"yes";123;156;140
"7706";"2011_8M72970_hestmannøy";"2011_8M72970";"8M72970";"2011_hestmannøy";2011;"hestmannøy";27;0;1;2010;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";226;283;245
"7707";"2011_8M72972_hestmannøy";"2011_8M72972";"8M72972";"2011_hestmannøy";2011;"hestmannøy";27;0;1;2010;"no";"obs";"capt";NA;"f";0;1;1;"yes";"yes";"yes";226;283;245
"7708";"2011_8M72975_hestmannøy";"2011_8M72975";"8M72975";"2011_hestmannøy";2011;"hestmannøy";27;0;1;2010;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";226;283;245
"7709";"2011_8M72976_hestmannøy";"2011_8M72976";"8M72976";"2011_hestmannøy";2011;"hestmannøy";27;0;1;2010;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";226;283;245
"7710";"2011_8M72980_gjerøy";"2011_8M72980";"8M72980";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"never";129;144;139
"7711";"2012_8M72980_gjerøy";"2012_8M72980";"8M72980";"2012_gjerøy";2012;"gjerøy";26;0;2;2010;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";140;196;164
"7712";"2011_8M72982_hestmannøy";"2011_8M72982";"8M72982";"2011_hestmannøy";2011;"hestmannøy";27;0;1;2010;"no";"obs";NA;NA;"m";1;0;2;"yes";"yes";"yes";226;283;245
"7713";"2012_8M72982_hestmannøy";"2012_8M72982";"8M72982";"2012_hestmannøy";2012;"hestmannøy";27;0;2;2010;"no";"obs";NA;NA;"m";0;0;0;"yes";"yes";"yes";123;156;140
"7714";"2011_8M72987_gjerøy";"2011_8M72987";"8M72987";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"no";"obs";"capt";NA;"f";1;0;2;"yes";"yes";"yes";129;144;139
"7715";"2012_8M72987_gjerøy";"2012_8M72987";"8M72987";"2012_gjerøy";2012;"gjerøy";26;0;2;2010;"no";"obs";NA;NA;"f";1;0;2;"yes";"yes";"yes";140;196;164
"7716";"2013_8M72987_gjerøy";"2013_8M72987";"8M72987";"2013_gjerøy";2013;"gjerøy";26;0;3;2010;"gene_new";NA;NA;"gene_new";"f";0;1;1;"yes";"yes";"yes";130;168;142
"7717";"2010_8M72990_gjerøy";"2010_8M72990";"8M72990";"2010_gjerøy";2010;"gjerøy";26;0;1;2009;"no";NA;"capt";NA;"f";1;2;4;"yes";"yes";"yes";98;136;122
"7718";"2011_8M72990_gjerøy";"2011_8M72990";"8M72990";"2011_gjerøy";2011;"gjerøy";26;0;2;2009;"no";"obs";NA;NA;"f";1;3;5;"yes";"yes";"yes";129;144;139
"7719";"2012_8M72990_gjerøy";"2012_8M72990";"8M72990";"2012_gjerøy";2012;"gjerøy";26;0;3;2009;"no";"obs";NA;NA;"f";0;1;1;"yes";"yes";"yes";140;196;164
"7720";"2011_8M72996_aldra";"2011_8M72996";"8M72996";"2011_aldra";2011;"aldra";38;0;1;2010;"no";NA;"capt";NA;"m";0;0;0;"yes";"yes";"yes";11;23;17
"7721";"2011_8M73000_hestmannøy";"2011_8M73000";"8M73000";"2011_hestmannøy";2011;"hestmannøy";27;0;1;2010;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";226;283;245
"7722";"2012_8N05003_gjerøy";"2012_8N05003";"8N05003";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";"obs";"capt";NA;"f";1;1;3;"yes";"yes";"yes";140;196;164
"7723";"2013_8N05003_gjerøy";"2013_8N05003";"8N05003";"2013_gjerøy";2013;"gjerøy";26;0;2;2011;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"yes";130;168;142
"7724";"2012_8N05004_gjerøy";"2012_8N05004";"8N05004";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";"obs";"capt";NA;"m";0;0;0;"yes";"yes";"yes";140;196;164
"7725";"2012_8N05006_gjerøy";"2012_8N05006";"8N05006";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";"obs";"capt";NA;"m";0;0;0;"yes";"yes";"yes";140;196;164
"7726";"2012_8N05008_gjerøy";"2012_8N05008";"8N05008";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";"obs";NA;NA;"m";1;0;2;"yes";"yes";"yes";140;196;164
"7727";"2013_8N05008_gjerøy";"2013_8N05008";"8N05008";"2013_gjerøy";2013;"gjerøy";26;0;2;2011;"no";"obs";"capt";NA;"m";0;0;0;"yes";"yes";"yes";130;168;142
"7728";"2012_8N05009_gjerøy";"2012_8N05009";"8N05009";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";"obs";"capt";NA;"m";0;0;0;"yes";"yes";"yes";140;196;164
"7729";"2012_8N05012_gjerøy";"2012_8N05012";"8N05012";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";140;196;164
"7730";"2012_8N05013_gjerøy";"2012_8N05013";"8N05013";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";140;196;164
"7731";"2011_8N05018_gjerøy";"2011_8N05018";"8N05018";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"no";"obs";"capt";NA;"f";1;3;5;"yes";"yes";"yes";129;144;139
"7732";"2012_8N05018_gjerøy";"2012_8N05018";"8N05018";"2012_gjerøy";2012;"gjerøy";26;0;2;2010;"no";"obs";"capt";NA;"f";1;2;4;"yes";"yes";"yes";140;196;164
"7733";"2013_8N05018_gjerøy";"2013_8N05018";"8N05018";"2013_gjerøy";2013;"gjerøy";26;0;3;2010;"no";"obs";"capt";NA;"f";1;0;2;"yes";"yes";"yes";130;168;142
"7734";"2014_8N05018_gjerøy";"2014_8N05018";"8N05018";"2014_gjerøy";2014;"gjerøy";26;0;4;2010;"no";NA;"capt";NA;"f";1;1;3;"yes";"yes";"yes";60;67;64
"7735";"2015_8N05018_gjerøy";"2015_8N05018";"8N05018";"2015_gjerøy";2015;"gjerøy";26;0;5;2010;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"yes";29;34;31
"7736";"2012_8N05027_hestmannøy";"2012_8N05027";"8N05027";"2012_hestmannøy";2012;"hestmannøy";27;0;1;2011;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";123;156;140
"7737";"2012_8N05029_hestmannøy";"2012_8N05029";"8N05029";"2012_hestmannøy";2012;"hestmannøy";27;0;1;2011;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";123;156;140
"7738";"2012_8N05030_hestmannøy";"2012_8N05030";"8N05030";"2012_hestmannøy";2012;"hestmannøy";27;0;1;2011;"no";"obs";"capt";NA;"m";1;0;2;"yes";"yes";"yes";123;156;140
"7739";"2013_8N05030_hestmannøy";"2013_8N05030";"8N05030";"2013_hestmannøy";2013;"hestmannøy";27;0;2;2011;"no";"obs";"capt";NA;"m";1;3;5;"yes";"yes";"yes";92;112;100
"7740";"2014_8N05030_hestmannøy";"2014_8N05030";"8N05030";"2014_hestmannøy";2014;"hestmannøy";27;0;3;2011;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";94;112;109
"7741";"2015_8N05030_hestmannøy";"2015_8N05030";"8N05030";"2015_hestmannøy";2015;"hestmannøy";27;0;4;2011;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"yes";113;178;135
"7742";"2012_8N05032_hestmannøy";"2012_8N05032";"8N05032";"2012_hestmannøy";2012;"hestmannøy";27;0;1;2011;"no";NA;"capt";NA;"f";1;0;2;"no";"yes";"yes";123;156;140
"7743";"2013_8N05032_hestmannøy";"2013_8N05032";"8N05032";"2013_hestmannøy";2013;"hestmannøy";27;0;2;2011;"no";"obs";NA;NA;"f";0;3;3;"yes";"yes";"yes";92;112;100
"7744";"2012_8N05049_træna";"2012_8N05049";"8N05049";"2012_træna";2012;"træna";23;1;1;2011;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"never";42;54;61
"7745";"2013_8N05049_træna";"2013_8N05049";"8N05049";"2013_træna";2013;"træna";23;1;2;2011;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";50;69;73
"7746";"2012_8N05052_myken";"2012_8N05052";"8N05052";"2012_myken";2012;"myken";22;1;1;2011;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";19;36;22
"7747";"2012_8N05057_gjerøy";"2012_8N05057";"8N05057";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";140;196;164
"7748";"2012_8N05058_gjerøy";"2012_8N05058";"8N05058";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";"obs";NA;NA;"f";0;2;2;"yes";"yes";"yes";140;196;164
"7749";"2012_8N05059_gjerøy";"2012_8N05059";"8N05059";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";140;196;164
"7750";"2012_8N05063_gjerøy";"2012_8N05063";"8N05063";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";NA;"capt";NA;"m";0;1;1;"yes";"yes";"yes";140;196;164
"7751";"2012_8N05083_indre kvarøy";"2012_8N05083";"8N05083";"2012_indre kvarøy";2012;"indre kvarøy";28;0;1;2011;"no";"obs";"capt";NA;"m";1;0;2;"yes";"yes";"yes";48;65;57
"7752";"2013_8N05083_indre kvarøy";"2013_8N05083";"8N05083";"2013_indre kvarøy";2013;"indre kvarøy";28;0;2;2011;"no";"obs";"capt";NA;"m";1;4;6;"yes";"yes";"yes";48;70;59
"7753";"2014_8N05083_indre kvarøy";"2014_8N05083";"8N05083";"2014_indre kvarøy";2014;"indre kvarøy";28;0;3;2011;"no";"obs";NA;NA;"m";0;2;2;"yes";"yes";"yes";45;67;61
"7754";"2012_8N05086_indre kvarøy";"2012_8N05086";"8N05086";"2012_indre kvarøy";2012;"indre kvarøy";28;0;1;2011;"no";"obs";NA;NA;"m";1;0;2;"no";"yes";"never";48;65;57
"7755";"2013_8N05086_indre kvarøy";"2013_8N05086";"8N05086";"2013_indre kvarøy";2013;"indre kvarøy";28;0;2;2011;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";48;70;59
"7756";"2011_8N05087_indre kvarøy";"2011_8N05087";"8N05087";"2011_indre kvarøy";2011;"indre kvarøy";28;0;1;2010;"no";NA;"capt";NA;"m";0;0;0;"yes";"yes";"yes";63;129;90
"7757";"2012_8N05094_hestmannøy";"2012_8N05094";"8N05094";"2012_hestmannøy";2012;"hestmannøy";27;0;1;2011;"no";"obs";NA;NA;NA;0;0;0;"no";"yes";"never";123;156;140
"7758";"2013_8N05365_lovund";"2013_8N05365";"8N05365";"2013_lovund";2013;"lovund";34;1;1;2012;"no";"obs";"capt";NA;"m";0;0;0;"no";"yes";"never";61;92;65
"7759";"2013_8N05367_træna";"2013_8N05367";"8N05367";"2013_træna";2013;"træna";23;1;1;2012;"gene_new";NA;NA;"gene_new";"f";0;2;2;"yes";"yes";"yes";50;69;73
"7760";"2013_8N05369_træna";"2013_8N05369";"8N05369";"2013_træna";2013;"træna";23;1;1;2012;"no";"obs";NA;NA;"f";0;1;1;"yes";"yes";"yes";50;69;73
"7761";"2013_8N05371_træna";"2013_8N05371";"8N05371";"2013_træna";2013;"træna";23;1;1;2012;"no";"obs";NA;NA;"f";0;3;3;"yes";"yes";"yes";50;69;73
"7762";"2013_8N05378_sleneset";"2013_8N05378";"8N05378";"2013_sleneset";2013;"sleneset";35;1;1;2012;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";27;47;37
"7763";"2013_8N05379_sleneset";"2013_8N05379";"8N05379";"2013_sleneset";2013;"sleneset";35;1;1;2012;"yes";NA;NA;NA;"m";1;0;2;"no";"yes";"yes";27;47;37
"7764";"2014_8N05379_sleneset";"2014_8N05379";"8N05379";"2014_sleneset";2014;"sleneset";35;1;2;2012;"no";"obs";NA;NA;"m";0;2;2;"yes";"yes";"yes";31;36;35
"7765";"2013_8N05380_hestmannøy";"2013_8N05380";"8N05380";"2013_hestmannøy";2013;"hestmannøy";27;0;1;2012;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";92;112;100
"7766";"2013_8N05396_sleneset";"2013_8N05396";"8N05396";"2013_sleneset";2013;"sleneset";35;1;1;2012;"no";"obs";NA;NA;"m";0;0;0;"no";"no";"never";27;47;37
"7767";"2012_8N05402_aldra";"2012_8N05402";"8N05402";"2012_aldra";2012;"aldra";38;0;1;2011;"no";"obs";"capt";NA;"m";0;0;0;"yes";"yes";"yes";21;26;21
"7768";"2012_8N05407_hestmannøy";"2012_8N05407";"8N05407";"2012_hestmannøy";2012;"hestmannøy";27;0;1;2011;"no";"obs";NA;NA;"f";0;0;0;"no";"no";"never";123;156;140
"7769";"2012_8N05417_myken";"2012_8N05417";"8N05417";"2012_myken";2012;"myken";22;1;1;2011;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";19;36;22
"7770";"2011_8N05418_myken";"2011_8N05418";"8N05418";"2011_myken";2011;"myken";22;1;1;2010;"no";NA;"capt";NA;"f";1;0;2;"no";"yes";"never";22;27;24
"7771";"2012_8N05418_myken";"2012_8N05418";"8N05418";"2012_myken";2012;"myken";22;1;2;2010;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";19;36;22
"7772";"2012_8N05419_myken";"2012_8N05419";"8N05419";"2012_myken";2012;"myken";22;1;1;2011;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";19;36;22
"7773";"2012_8N05423_gjerøy";"2012_8N05423";"8N05423";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";NA;"capt";NA;"m";0;0;0;"no";"yes";"never";140;196;164
"7774";"2011_8N05437_indre kvarøy";"2011_8N05437";"8N05437";"2011_indre kvarøy";2011;"indre kvarøy";28;0;1;2010;"no";"obs";"capt";NA;"m";1;0;2;"yes";"yes";"yes";63;129;90
"7775";"2012_8N05437_indre kvarøy";"2012_8N05437";"8N05437";"2012_indre kvarøy";2012;"indre kvarøy";28;0;2;2010;"no";"obs";"capt";NA;"m";0;1;1;"yes";"yes";"yes";48;65;57
"7776";"2011_8N05438_indre kvarøy";"2011_8N05438";"8N05438";"2011_indre kvarøy";2011;"indre kvarøy";28;0;1;2010;"no";NA;"capt";NA;"m";0;0;0;"yes";"yes";"yes";63;129;90
"7777";"2011_8N05442_indre kvarøy";"2011_8N05442";"8N05442";"2011_indre kvarøy";2011;"indre kvarøy";28;0;1;2010;"no";NA;"capt";NA;"f";0;0;0;"yes";"yes";"yes";63;129;90
"7778";"2011_8N05444_indre kvarøy";"2011_8N05444";"8N05444";"2011_indre kvarøy";2011;"indre kvarøy";28;0;1;2010;"no";NA;"capt";NA;"f";0;0;0;"no";"yes";"never";63;129;90
"7779";"2012_8N05445_indre kvarøy";"2012_8N05445";"8N05445";"2012_indre kvarøy";2012;"indre kvarøy";28;0;1;2011;"no";"obs";"capt";NA;"m";1;0;2;"yes";"yes";"yes";48;65;57
"7780";"2013_8N05445_indre kvarøy";"2013_8N05445";"8N05445";"2013_indre kvarøy";2013;"indre kvarøy";28;0;2;2011;"no";NA;"capt";NA;"m";0;2;2;"yes";"yes";"yes";48;70;59
"7781";"2012_8N05446_indre kvarøy";"2012_8N05446";"8N05446";"2012_indre kvarøy";2012;"indre kvarøy";28;0;1;2011;"no";"obs";"capt";NA;"f";1;0;2;"yes";"yes";"yes";48;65;57
"7782";"2013_8N05446_indre kvarøy";"2013_8N05446";"8N05446";"2013_indre kvarøy";2013;"indre kvarøy";28;0;2;2011;"no";"obs";NA;NA;"f";0;4;4;"yes";"yes";"yes";48;70;59
"7783";"2011_8N05457_gjerøy";"2011_8N05457";"8N05457";"2011_gjerøy";2011;"gjerøy";26;0;1;2010;"no";"obs";"capt";NA;"f";0;1;1;"yes";"yes";"yes";129;144;139
"7784";"2012_8N05460_hestmannøy";"2012_8N05460";"8N05460";"2012_hestmannøy";2012;"hestmannøy";27;0;1;2011;"no";"obs";"capt";NA;"m";1;0;2;"no";"yes";"yes";123;156;140
"7785";"2013_8N05460_hestmannøy";"2013_8N05460";"8N05460";"2013_hestmannøy";2013;"hestmannøy";27;0;2;2011;"no";NA;"capt";NA;"m";0;2;2;"yes";"yes";"yes";92;112;100
"7786";"2012_8N05462_hestmannøy";"2012_8N05462";"8N05462";"2012_hestmannøy";2012;"hestmannøy";27;0;1;2011;"no";"obs";"capt";NA;"f";1;0;2;"yes";"yes";"yes";123;156;140
"7787";"2013_8N05462_hestmannøy";"2013_8N05462";"8N05462";"2013_hestmannøy";2013;"hestmannøy";27;0;2;2011;"no";"obs";"capt";NA;"f";1;0;2;"no";"yes";"yes";92;112;100
"7788";"2014_8N05462_hestmannøy";"2014_8N05462";"8N05462";"2014_hestmannøy";2014;"hestmannøy";27;0;3;2011;"no";"obs";"capt";NA;"f";0;0;0;"no";"yes";"yes";94;112;109
"7789";"2012_8N05464_hestmannøy";"2012_8N05464";"8N05464";"2012_hestmannøy";2012;"hestmannøy";27;0;1;2011;"no";"obs";"capt";NA;"f";0;0;0;"yes";"yes";"yes";123;156;140
"7790";"2012_8N05467_hestmannøy";"2012_8N05467";"8N05467";"2012_hestmannøy";2012;"hestmannøy";27;0;1;2011;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";123;156;140
"7791";"2012_8N05472_indre kvarøy";"2012_8N05472";"8N05472";"2012_indre kvarøy";2012;"indre kvarøy";28;0;1;2011;"no";NA;"capt";NA;"m";1;1;3;"yes";"yes";"yes";48;65;57
"7792";"2013_8N05472_indre kvarøy";"2013_8N05472";"8N05472";"2013_indre kvarøy";2013;"indre kvarøy";28;0;2;2011;"no";"obs";NA;NA;"m";1;1;3;"yes";"yes";"yes";48;70;59
"7793";"2014_8N05472_indre kvarøy";"2014_8N05472";"8N05472";"2014_indre kvarøy";2014;"indre kvarøy";28;0;3;2011;"gene_new";NA;NA;"gene_new";"m";0;1;1;"yes";"yes";"yes";45;67;61
"7794";"2012_8N05480_gjerøy";"2012_8N05480";"8N05480";"2012_gjerøy";2012;"gjerøy";26;0;1;2011;"no";"obs";NA;NA;"m";0;0;0;"no";"yes";"never";140;196;164
"7795";"2012_8N05489_indre kvarøy";"2012_8N05489";"8N05489";"2012_indre kvarøy";2012;"indre kvarøy";28;0;1;2011;"yes";NA;NA;NA;"f";1;0;2;"no";"yes";"never";48;65;57
"7796";"2013_8N05489_indre kvarøy";"2013_8N05489";"8N05489";"2013_indre kvarøy";2013;"indre kvarøy";28;0;2;2011;"no";"obs";NA;NA;"f";0;0;0;"no";"yes";"never";48;70;59
"7797";"2012_8N05494_indre kvarøy";"2012_8N05494";"8N05494";"2012_indre kvarøy";2012;"indre kvarøy";28;0;1;2011;"no";"obs";"capt";NA;"m";1;1;3;"yes";"yes";"yes";48;65;57
"7798";"2013_8N05494_indre kvarøy";"2013_8N05494";"8N05494";"2013_indre kvarøy";2013;"indre kvarøy";28;0;2;2011;"no";"obs";"capt";NA;"m";1;3;5;"yes";"yes";"yes";48;70;59
"7799";"2014_8N05494_indre kvarøy";"2014_8N05494";"8N05494";"2014_indre kvarøy";2014;"indre kvarøy";28;0;3;2011;"no";"obs";"capt";NA;"m";1;6;8;"yes";"yes";"yes";45;67;61
"7800";"2015_8N05494_indre kvarøy";"2015_8N05494";"8N05494";"2015_indre kvarøy";2015;"indre kvarøy";28;0;4;2011;"no";"obs";"capt";NA;"m";1;2;4;"yes";"yes";"yes";68;102;81
"7801";"2016_8N05494_indre kvarøy";"2016_8N05494";"8N05494";"2016_indre kvarøy";2016;"indre kvarøy";28;0;5;2011;"no";"obs";NA;NA;"m";1;1;3;"yes";"yes";"yes";65;76;80
